SamplingOperations_code,IBD_hat
S05206500_20140912,19.898605
S05204880_20140912,19.633827
S04174660_20140912,13.409908
S04000850_20140912,14.334544
S05207030_20140913,18.751673
S05207070_20140913,19.621315
S05211930_20140913,17.804207
S05068850_20140915,19.088903
S03006272_20140915,18.876558
S06165190_20140915,19.008018
S04023140_20140916,12.261335
S04024660_20140916,14.105239
S02118000_20140916,14.735054
S03225062_20140917,15.717886
S04066700_20140917,16.115864
S04132000_20140918,12.731703
S03207220_20140918,15.102279
S05051500_20140919,16.004833
S05229050_20140922,13.019039
S06067760_20140922,18.120333
S03097690_20140923,16.001694
S04052420_20140923,11.483037
S04052300_20140923,11.822029
S02076180_20140924,13.537222
S03276025_20140924,15.608377
S02023000_20140924,14.4548
S03090010_20140924,15.525201
S06113000_20140925,17.663633
S04072875_20140929,14.377232
S02123000_20140930,15.887259
S04473014_20140930,15.099643
S02044000_20140930,13.930227
S02097000_20140930,13.394587
S04143000_20140930,12.218372
S02089000_20141001,11.932036
S04074450_20141001,14.199795
S04103600_20141001,13.737601
S04052800_20141002,12.276922
S02115200_20141002,14.5792465
S04087000_20141003,15.19903
S02055500_20141003,12.031773
S02094800_20141003,13.527402
S05224000_20141006,14.014851
S03148220_20141006,14.72616
S05229200_20141007,13.719219
S03265996_20141008,13.506245
S06212100_20141009,18.98217
S04074000_20141009,14.39929
S05231370_20141010,12.799616
S03250975_20141014,12.215644
S03264000_20141015,13.972903
S03041285_20141016,15.40402
S04423004_20141020,16.129078
S04103910_20141020,14.600553
S04422004_20141021,15.967207
S04027850_20141022,15.43187
S05218250_20141023,19.303993
S04096345_20141027,13.697608
S04088200_20141028,15.436205
S04423001_20141029,16.109486
S04088500_20141029,14.725078
S06178800_20141113,18.444986
S06132900_20150216,19.902565
S06063600_20150219,19.105133
S06188740_20150421,12.825414
S06048480_20150428,13.398664
S06091610_20150512,16.217733
S03277728_20150512,14.421192
S06049010_20150518,13.361918
S03154745_20150519,15.031304
S03142025_20150520,15.0066395
S04010250_20150526,17.109486
S03057720_20150526,14.10751
S04059200_20150527,13.501497
S06196185_20150527,17.980207
S06129000_20150528,15.799668
S04162300_20150528,12.49987
S06198503_20150528,17.837095
S04060500_20150528,12.706497
S04217400_20150528,15.310506
S04162958_20150528,12.833634
S04009440_20150529,12.074756
S04009415_20150529,12.066925
S05052100_20150601,16.110647
S06970900_20150601,17.790062
S06085270_20150602,18.925327
S04052750_20150602,12.397619
S05124940_20150602,14.539318
S06083580_20150602,18.489273
S05123950_20150602,15.040765
S06580184_20150602,17.71205
S04052600_20150602,12.42704
S06076420_20150602,17.70908
S04179690_20150602,15.888946
S05030700_20150602,15.613593
S06084770_20150603,18.051966
S04023130_20150603,12.76218
S03264965_20150603,13.620921
S04137993_20150603,11.795431
S04023680_20150603,13.0218315
S05047500_20150604,16.40441
S06830246_20150604,17.128164
S06005695_20150604,16.297201
S06069650_20150604,18.13988
S04379000_20150605,12.045813
S04199078_20150605,13.900265
S04023350_20150605,13.22725
S05025000_20150608,15.984454
S05007300_20150608,15.320216
S04022150_20150608,17.733326
S05170800_20150608,18.48167
S04022210_20150608,14.675034
S05135300_20150608,17.861946
S06001890_20150608,14.216256
S06031200_20150608,15.41042
S05138900_20150608,18.496527
S05138000_20150608,18.390131
S02107890_20150609,18.548985
S04030000_20150609,13.909278
S06177500_20150609,14.597167
S05178200_20150609,18.656908
S04041100_20150609,12.99862
S06003500_20150609,14.256957
S05004230_20150609,16.407404
S03113340_20150609,15.507751
S05136200_20150609,18.302519
S04116400_20150609,14.696184
S06464775_20150609,16.77806
S05176900_20150609,18.912718
S06468000_20150609,17.042934
S05054600_20150609,17.627594
S05006900_20150609,15.333032
S05134300_20150610,14.423044
S04015050_20150610,12.546572
S06029100_20150610,16.738266
S06426000_20150610,16.575655
S02045350_20150610,13.499503
S05139220_20150610,16.291763
S06439900_20150611,14.912503
S06180500_20150611,14.172653
S05025680_20150611,14.312298
S05020100_20150611,16.179241
S04036300_20150611,17.032482
S03043280_20150615,16.21672
S03025551_20150616,16.394432
S03093900_20150616,17.68697
S03025440_20150616,16.10917
S03025368_20150616,16.299273
S04210020_20150617,12.030737
S04210050_20150617,12.037725
S06014970_20150617,17.091576
S04052650_20150618,13.201869
S03189975_20150618,13.863162
S04052265_20150618,11.810888
S03193520_20150619,14.420424
S03004280_20150622,17.012892
S05060900_20150622,17.488152
S05061950_20150622,18.57397
S05061942_20150622,18.433214
S05052540_20150622,16.044146
S05127000_20150622,13.725692
S04153100_20150622,12.533583
S05060400_20150622,17.330063
S05126150_20150623,14.313266
S03136000_20150623,14.702506
S03008505_20150623,16.507412
S03007023_20150623,17.547215
S06215900_20150623,19.75934
S05089090_20150623,17.586319
S05044300_20150623,16.41942
S06070465_20150623,18.001825
S05055940_20150623,16.808952
S04002530_20150623,14.608651
S05056600_20150623,17.317764
S05055950_20150623,16.99415
S05058600_20150623,17.17117
S03246300_20150624,13.723227
S03127001_20150624,13.612259
S04003340_20150624,16.60836
S04022180_20150624,14.917215
S05036500_20150624,13.528904
S03069000_20150624,14.599587
S05134250_20150624,14.424669
S03134000_20150624,14.796475
S03109000_20150624,14.0273695
S03047445_20150624,15.330493
S03065050_20150624,14.923124
S05184200_20150624,13.931091
S05055550_20150624,19.665245
S05118000_20150624,13.803967
S05055105_20150624,18.00883
S05116100_20150624,15.218914
S05142150_20150624,14.005136
S04154060_20150624,13.222083
S05055150_20150624,19.589
S05115950_20150624,13.806991
S05112210_20150624,14.226092
S05055555_20150624,19.261219
S06175355_20150625,17.366795
S03225015_20150625,15.596715
S03237050_20150625,14.215675
S06013100_20150625,15.731663
S05118760_20150625,17.5983
S04068800_20150625,14.39957
S04165225_20150625,13.338574
S06222410_20150625,14.615895
S05051120_20150625,15.958952
S05074000_20150625,14.220279
S05074500_20150625,14.111862
S06120750_20150625,18.072218
S06120560_20150625,18.008938
S06178006_20150626,16.616604
S03085945_20150626,16.322384
S06700020_20150629,17.860779
S05120015_20150629,15.698749
S06070100_20150629,17.04356
S06012585_20150629,16.969995
S05011600_20150629,15.813483
S05192040_20150630,18.932076
S05008000_20150630,14.926052
S05075800_20150630,14.924477
S06217910_20150630,19.494545
S05077650_20150630,15.005247
S03032780_20150630,16.288244
S06088800_20150630,18.174088
S06110900_20150630,18.756836
S03129170_20150630,15.463369
S03039673_20150701,16.218456
S03039110_20150701,15.714798
S04101400_20150701,12.832587
S05108180_20150701,14.693523
S05114500_20150701,14.199085
S05114400_20150701,14.127611
S04100980_20150701,12.635932
S03178319_20150702,14.814314
S03104528_20150702,16.29464
S03172150_20150702,13.94203
S03036332_20150702,14.7764015
S03039130_20150702,15.22498
S03039240_20150702,15.618002
S03040791_20150702,15.408346
S06181950_20150702,17.676586
S03006354_20150702,19.168732
S03102000_20150702,15.612277
S03036630_20150703,15.410666
S03034813_20150703,15.780272
S05075250_20150703,14.855883
S03034254_20150703,14.94386
S05074600_20150703,14.293909
S03032550_20150703,16.659008
S05075700_20150703,14.912186
S05041000_20150706,15.208491
S05040100_20150706,15.3981905
S05084000_20150706,13.49416
S05042000_20150706,15.409243
S03274000_20150706,13.109484
S03107000_20150706,15.418002
S05222000_20150707,14.515111
S05067950_20150707,18.669884
S05068020_20150707,18.601852
S06017000_20150707,14.888227
S06013800_20150707,15.747933
S05033380_20150707,16.292885
S04454018_20150707,13.405087
S05226150_20150707,14.916656
S05120085_20150707,16.405163
S05122000_20150707,15.30196
S04173100_20150707,14.520466
S06041250_20150707,16.400478
S03274420_20150707,13.295683
S04200499_20150707,12.045225
S04216000_20150707,12.224653
S03161695_20150708,14.823133
S03161881_20150708,14.70976
S03180100_20150708,14.409855
S04046150_20150708,13.588448
S05068400_20150708,18.107662
S06178043_20150708,14.135351
S05068371_20150708,19.289417
S04172060_20150708,13.633412
S04159150_20150708,15.194581
S05068920_20150708,17.894518
S04201990_20150708,11.99887
S05197900_20150708,15.034055
S05021700_20150708,15.719849
S05021500_20150708,16.814705
S05197600_20150708,15.713321
S05234000_20150708,14.123349
S04201170_20150708,12.498393
S05087000_20150709,15.41673
S04208395_20150709,12.209108
S04089300_20150709,14.023086
S05232980_20150709,13.119963
S05116050_20150709,15.323537
S04090500_20150709,14.511209
S05065500_20150709,18.626116
S03146715_20150710,14.693286
S04215500_20150710,12.715166
S06129900_20150710,16.88063
S06176680_20150710,15.708093
S04153200_20150710,12.606394
S04148575_20150710,12.0972185
S05135100_20150713,16.189692
S05135000_20150713,15.996632
S02020750_20150715,14.316318
S03251190_20150715,12.034154
S05139390_20150715,18.981071
S05133280_20150716,17.870377
S04070300_20150716,14.199812
S05223130_20150716,12.953693
S03031191_20150716,15.505378
S05139310_20150716,18.681696
S03108890_20150716,14.16965
S03254035_20150716,13.024007
S02019950_20150716,14.683851
S04119220_20150716,14.8300905
S03056024_20150717,15.20807
S06042000_20150717,15.388529
S04115900_20150720,14.699818
S06182000_20150720,16.863533
S03114395_20150720,14.795224
S03105380_20150720,15.22307
S05088450_20150720,17.026882
S05088130_20150720,16.5774
S06174960_20150721,13.00511
S03105585_20150721,15.36316
S03163300_20150721,14.109931
S03105946_20150721,15.432798
S03164330_20150721,14.725055
S03256600_20150721,11.523558
S04159250_20150721,14.732297
S04115760_20150721,14.707262
S04108285_20150721,15.785245
S03018342_20150721,15.998726
S03023000_20150721,15.688258
S05172800_20150721,19.82877
S05173350_20150721,19.822191
S04085180_20150721,15.20326
S05173150_20150721,19.81844
S03027549_20150722,14.760823
S05181100_20150722,19.113094
S04570000_20150722,13.518487
S05180210_20150722,19.809921
S04105680_20150722,13.94224
S05051000_20150722,16.154137
S05180295_20150722,19.502409
S05093000_20150722,15.640854
S03113040_20150722,15.513536
S02048960_20150722,18.302813
S03112875_20150722,15.4195795
S05153980_20150722,16.391472
S03168035_20150722,14.541999
S05182200_20150723,19.23155
S02065090_20150723,16.400618
S05181900_20150723,19.375288
S04041710_20150723,14.4001
S03258850_20150723,13.1927185
S03115950_20150723,14.499212
S05101600_20150723,17.545288
S05101000_20150723,17.566435
S06041700_20150724,14.2952385
S05176000_20150724,16.585505
S03177760_20150727,14.698495
S03029798_20150727,15.52677
S03016840_20150727,18.45092
S05098000_20150727,16.513027
S05096805_20150728,18.130966
S04016650_20150728,14.840378
S06175540_20150728,18.915943
S06580871_20150728,17.11018
S03175000_20150728,14.300168
S03029500_20150729,14.816889
S05096480_20150729,15.134149
S03212090_20150729,14.629659
S06179700_20150730,13.359948
S04037300_20150730,16.582504
S04045900_20150730,13.910809
S03210572_20150730,15.424749
S06139400_20150803,19.306536
S04082375_20150803,15.194173
S06139700_20150803,18.002644
S06139405_20150803,19.413477
S04082340_20150803,15.202664
S06830142_20150803,19.536896
S04057700_20150804,13.434968
S06710010_20150804,19.699574
S05235850_20150804,17.960297
S04124875_20150804,12.499044
S05152550_20150804,14.816407
S05236000_20150804,18.057268
S05145410_20150804,18.149878
S04426029_20150804,14.057956
S05234290_20150804,18.237562
S04082800_20150804,15.813118
S06710110_20150805,19.104671
S05145750_20150805,18.010557
S05145200_20150805,17.045301
S05236100_20150805,18.251432
S03213505_20150805,15.10054
S04127970_20150805,13.823823
S06089175_20150805,17.05954
S04127000_20150806,13.708111
S03213230_20150806,15.519537
S03216130_20150806,14.919587
S03216150_20150806,14.736519
S04077000_20150806,17.509575
S05234028_20150806,17.372667
S03216180_20150806,14.622294
S05234012_20150806,16.83589
S05234015_20150806,17.508337
S05143000_20150806,16.418837
S05175200_20150806,16.780497
S06068400_20150806,16.92834
S05142520_20150806,16.083893
S05234287_20150807,15.676716
S06455150_20150807,14.903022
S04195680_20150810,14.111953
S03002100_20150810,18.878414
S03221560_20150810,14.8021555
S06460650_20150810,14.7829
S04164550_20150811,15.68822
S05158170_20150811,14.123022
S03221860_20150811,14.509981
S05191000_20150811,18.392092
S02000010_20150811,14.905427
S05157680_20150812,15.416506
S04134700_20150812,13.013667
S06580075_20150813,14.270985
S05164000_20150813,14.990437
S05165850_20150813,15.484261
S02094700_20150813,13.408389
S05234004_20150813,15.008717
S02058000_20150815,12.796911
S02076800_20150817,12.598434
S02046000_20150818,13.300455
S02118300_20150818,15.311076
S03071080_20150818,14.225862
S02106410_20150818,14.422388
S05154250_20150819,13.411419
S04051400_20150819,14.128198
S06081990_20150819,15.595145
S05079100_20150820,14.800002
S02059800_20150820,13.115645
S03109660_20150820,14.209806
S02106230_20150821,14.027778
S02041230_20150822,13.304953
S05177600_20150824,18.148407
S05151150_20150824,19.669159
S04074790_20150824,14.208992
S06113285_20150825,18.72945
S05151100_20150825,19.691473
S05149520_20150825,19.368479
S05148200_20150825,19.394817
S05230020_20150825,12.919363
S06205960_20150825,13.10726
S06205955_20150825,13.033534
S06173550_20150826,17.484613
S05145650_20150827,17.67037
S05145600_20150827,17.69016
S05230600_20150827,14.310898
S06175345_20150827,16.616423
S06113320_20150827,18.53312
S06113360_20150827,18.170454
S06113370_20150827,18.417772
S05221600_20150828,15.210938
S06179999_20150828,12.936924
S06180800_20150828,12.702032
S05150900_20150831,19.763426
S05083586_20150831,14.004347
S05191200_20150901,18.294376
S04550001_20150902,16.20799
S04075882_20150903,17.952358
S03149158_20150903,15.513979
S06128860_20150904,15.99681
S06079170_20150907,16.714949
S03201260_20150907,15.434486
S06149500_20150907,16.245562
S06079161_20150907,17.040154
S05095170_20150908,15.710653
S04079820_20150908,16.015852
S04403005_20150909,15.311051
S04110000_20150909,13.70065
S06076442_20150909,17.636986
S06076760_20150909,17.800112
S06710036_20150909,14.431727
S04114500_20150910,14.00681
S03219030_20150910,15.112763
S04000850_20150910,14.59601
S06126600_20150910,15.025995
S06131550_20150911,14.103674
S03264250_20150914,14.274861
S03014000_20150914,14.891949
S04171400_20150915,13.8178835
S04201550_20150915,12.6016035
S04067700_20150915,14.427126
S04096645_20150916,14.223099
S04092000_20150916,14.804355
S04117450_20150916,14.0017395
S04085500_20150917,15.009588
S04064000_20150918,12.171173
S04027290_20150921,16.242666
S03219263_20150921,14.713794
S04030025_20150922,15.507846
S03222327_20150922,14.799454
S03219420_20150922,14.710135
S04027610_20150923,15.889596
S03219550_20150923,14.607389
S03182415_20150924,14.095428
S05163290_20150925,13.304187
S05217310_20150928,19.075014
S04631005_20150928,12.921703
S03024840_20150928,15.454911
S04630007_20150928,12.162298
S04173130_20150929,14.49767
S05218450_20150929,19.619923
S05218620_20150929,19.808926
S05218700_20150929,19.897532
S03199200_20150929,14.801982
S05216135_20150929,16.308538
S03027697_20150929,15.217806
S03242520_20150930,14.026144
S03056740_20150930,14.704366
S04178750_20150930,15.71336
S03073000_20151001,13.810226
S05199600_20151001,18.215542
S03071550_20151001,13.898419
S04036500_20151001,13.20601
S05211650_20151002,17.294428
S05063900_20151002,15.316823
S04135000_20151002,12.033991
S05055600_20151007,19.776497
S05068850_20151007,19.07771
S05057150_20151007,19.557653
S05069400_20151008,18.405693
S05069900_20151008,18.694006
S04082000_20151014,15.6473255
S04003353_20151016,16.407999
S03233896_20151020,14.790886
S05162624_20151109,15.730207
S06150820_20160420,13.714921
S06820240_20160521,17.270811
S04374005_20160524,12.130806
S03098845_20160524,18.467642
S04143700_20160526,12.415689
S05236950_20160527,16.591125
S06194000_20160531,13.908629
S03264560_20160531,13.526202
S03257800_20160602,13.828087
S06300046_20160606,18.491558
S04217100_20160606,16.684883
S06580318_20160606,18.097935
S06117850_20160606,14.513758
S03270390_20160608,12.641621
S06580300_20160613,19.4247
S05170800_20160614,18.584848
S03243000_20160614,13.372739
S03247160_20160615,12.82742
S06155975_20160615,18.487152
S05176100_20160615,17.833372
S04160070_20160616,14.91669
S03215193_20160617,15.311888
S06700070_20160620,19.73305
S06190700_20160620,12.685751
S05000250_20160621,15.710194
S05001600_20160621,16.520885
S04217400_20160621,15.693632
S04377001_20160621,13.002691
S06213400_20160621,17.768915
S06217465_20160621,19.056263
S06177988_20160621,13.694784
S04034650_20160621,11.978469
S05004230_20160622,16.4077
S04010410_20160622,14.867275
S04137900_20160622,11.588855
S06222195_20160622,19.757633
S05145410_20160622,18.155943
S05145440_20160622,18.736952
S06700260_20160622,19.387802
S05012700_20160622,16.806166
S06820073_20160623,16.718283
S05020000_20160623,15.617266
S06217000_20160623,18.085014
S06213310_20160623,13.900187
S05022450_20160623,15.502077
S06820138_20160623,14.241041
S05020990_20160623,15.781736
S05007920_20160624,14.727627
S05013200_20160624,15.433321
S05108100_20160624,14.732945
S05119030_20160627,14.135183
S05061950_20160627,18.565416
S05089090_20160628,17.50084
S06148850_20160628,16.840565
S05120143_20160628,15.888064
S05119056_20160628,14.605818
S06579000_20160628,18.333305
S05119105_20160628,16.095259
S06960950_20160629,17.50978
S05061240_20160629,17.010258
S06119000_20160629,17.389992
S06181210_20160630,17.301626
S06178006_20160630,16.83305
S05227000_20160630,13.823922
S06129550_20160630,15.808409
S06189500_20160630,14.733146
S05051500_20160630,15.74777
S04196300_20160630,15.225319
S05133280_20160630,17.695156
S04099400_20160630,13.791164
S04100980_20160701,12.508232
S06193500_20160701,11.708238
S05120085_20160701,15.929393
S05019940_20160701,15.50477
S04163465_20160704,13.328669
S05139215_20160704,15.48731
S05148020_20160704,19.277285
S04164200_20160704,13.332951
S04126800_20160704,13.532025
S05061945_20160705,18.175386
S05176090_20160705,17.283342
S06116620_20160705,19.811434
S03222275_20160705,14.72207
S05149000_20160705,19.07505
S03222327_20160705,14.905354
S03223200_20160705,14.819696
S03219450_20160705,14.713646
S05149520_20160705,19.264488
S05061400_20160705,16.77719
S05111530_20160705,13.812532
S06181150_20160705,12.399075
S05148700_20160706,19.082169
S05080960_20160706,13.51789
S04136600_20160706,11.797553
S03085929_20160706,16.129372
S05021900_20160706,16.424341
S03222228_20160706,14.52476
S03222135_20160706,14.531503
S05176900_20160706,18.75181
S06110900_20160706,18.630552
S05143200_20160706,17.431784
S05074840_20160706,16.48392
S03233896_20160707,14.724803
S04210020_20160707,12.023171
S04338000_20160707,15.687416
S05178200_20160707,18.607632
S03223240_20160707,14.966816
S04416011_20160707,12.014292
S03221860_20160707,14.402963
S06176680_20160707,16.209332
S05076600_20160707,15.73728
S03013740_20160707,15.003416
S05061950_20160707,18.583038
S05091760_20160707,16.196138
S04075882_20160707,18.029997
S04215195_20160708,12.210839
S06177956_20160708,13.6787815
S04213000_20160708,12.913447
S05080742_20160708,15.597908
S05075200_20160708,14.8955345
S06193660_20160711,11.096109
S06054265_20160711,12.5287
S03056260_20160711,14.82276
S05223210_20160712,14.437761
S05128020_20160712,15.945624
S05234000_20160712,13.438952
S05233500_20160712,13.017208
S04322000_20160712,15.7152195
S04173083_20160712,14.733835
S04134890_20160712,12.601602
S06464775_20160712,16.207922
S03085730_20160712,16.184216
S04133000_20160712,13.012812
S04636002_20160713,13.018663
S04043100_20160713,12.638105
S05125780_20160713,16.20435
S03194415_20160713,15.002317
S05197500_20160715,15.810929
S05197900_20160715,14.897071
S05021500_20160718,16.916801
S05011710_20160718,15.718707
S05167950_20160718,18.083073
S02082330_20160718,12.118954
S05022000_20160718,15.386096
S02082710_20160718,12.321649
S05077600_20160719,18.080845
S05077970_20160719,15.776893
S02054000_20160719,13.996702
S04044400_20160719,12.742062
S02011000_20160719,12.410613
S02054100_20160719,13.6973715
S02054300_20160719,13.029766
S04074200_20160719,14.811729
S04070215_20160719,15.110884
S06172930_20160719,18.858444
S02054550_20160719,13.402031
S06002081_20160719,14.562929
S02010000_20160719,12.803795
S02021700_20160719,14.506842
S02018500_20160719,14.5126095
S05091520_20160719,16.71622
S02054500_20160719,13.037981
S05172800_20160719,19.61815
S02057250_20160719,13.801929
S05024180_20160719,15.120434
S05024000_20160719,14.713197
S02007000_20160719,12.610978
S02057350_20160719,13.90946
S03195417_20160719,14.502539
S02021000_20160719,14.413698
S04115580_20160719,14.715385
S02000011_20160719,14.828491
S02007300_20160719,12.618654
S05230200_20160720,12.393782
S02005700_20160720,13.593799
S02004000_20160720,13.93266
S05180700_20160720,19.894636
S03051395_20160720,14.416671
S02052500_20160720,15.0474615
S03033306_20160720,17.315605
S02051000_20160720,15.333412
S02067000_20160720,12.722811
S06580601_20160720,14.894337
S02051600_20160720,15.000911
S02051820_20160720,15.135623
S02024000_20160720,13.983242
S02052000_20160720,15.229068
S05218850_20160720,14.691367
S02019500_20160720,14.093606
S02020000_20160720,14.269052
S02001025_20160720,14.549107
S02001000_20160720,14.793386
S04143500_20160720,12.205061
S02022000_20160720,14.505247
S05005605_20160720,13.940536
S02001895_20160721,13.710395
S02063000_20160721,15.210818
S05013700_20160721,15.115854
S02061970_20160721,16.79411
S02018000_20160721,13.701893
S05014100_20160721,16.208038
S02003100_20160721,13.761296
S02003200_20160721,13.873624
S02064770_20160721,14.409722
S02064000_20160721,14.730023
S02019000_20160721,14.669465
S05012000_20160721,15.413333
S03033273_20160721,17.437325
S05007900_20160721,14.594704
S02061500_20160721,16.624332
S02013000_20160721,12.996806
S02003800_20160721,13.7957325
S06491950_20160721,14.629289
S04543001_20160721,14.435406
S05068850_20160721,19.075375
S06106935_20160721,18.27591
S03197000_20160721,14.59873
S02001750_20160722,13.7141075
S03198750_20160722,15.308487
S02049900_20160722,15.105046
S04426012_20160722,13.924401
S02050000_20160722,15.624805
S05011500_20160722,15.702463
S02003350_20160722,13.521377
S02049500_20160722,16.498146
S02003400_20160722,13.380545
S02016050_20160722,13.695452
S02009000_20160722,15.274338
S04108530_20160725,14.310484
S05047200_20160725,15.311708
S05047000_20160725,14.705004
S05099170_20160726,17.602259
S05099150_20160726,17.52597
S05163860_20160726,14.198469
S05125700_20160726,14.052683
S06580640_20160726,13.51007
S02085600_20160726,14.507263
S02078900_20160726,13.11857
S04025040_20160726,17.294004
S02115625_20160726,14.225727
S06044900_20160726,13.4130745
S02078000_20160726,13.617245
S02077200_20160726,14.724532
S02076800_20160727,12.8222
S02107890_20160727,18.543636
S02107900_20160727,18.501348
S02076180_20160727,13.612233
S03034720_20160727,16.202164
S05139000_20160727,14.815601
S06494200_20160727,15.43351
S03189675_20160727,12.723692
S02111000_20160727,14.916392
S03189652_20160727,12.632053
S05230020_20160727,12.554222
S02112000_20160727,15.024148
S04128050_20160727,13.195679
S02085325_20160727,13.72735
S04090000_20160727,14.83066
S05125280_20160727,14.226923
S02060500_20160727,12.418018
S04123800_20160727,12.403962
S02060750_20160727,12.188444
S02086500_20160728,14.038011
S04406006_20160728,14.025033
S02088000_20160728,13.495052
S02089000_20160728,13.234417
S02106750_20160728,14.318723
S02018780_20160728,17.049967
S02106900_20160728,14.793231
S02115675_20160728,14.498207
S05093750_20160728,15.416894
S02107000_20160728,15.98068
S04131200_20160729,13.0028
S02092000_20160729,12.489079
S02089900_20160729,12.313489
S05093550_20160729,15.327034
S02106600_20160729,14.017973
S02084000_20160729,12.018348
S02082900_20160729,12.216108
S04139050_20160729,12.212075
S05057050_20160801,17.705862
S05056850_20160801,17.647661
S06150795_20160801,19.86238
S06076420_20160801,17.906017
S06209945_20160801,12.040448
S05044310_20160801,16.210949
S05044300_20160801,16.195166
S04194500_20160802,16.385277
S05054030_20160802,17.294899
S05054020_20160802,17.224113
S06154000_20160802,16.304562
S04217445_20160802,15.769495
S05222000_20160802,14.597553
S04475002_20160802,14.417532
S02048980_20160803,17.69411
S02049000_20160803,17.417744
S02048960_20160803,17.787111
S05054600_20160803,17.20477
S05053060_20160803,16.291983
S02004300_20160803,17.893358
S05054200_20160803,17.312466
S05055000_20160804,17.38872
S05053920_20160804,16.510477
S05183862_20160804,19.79483
S05192063_20160804,18.427801
S04175100_20160805,13.518255
S05086270_20160805,15.132886
S03134790_20160806,14.803652
S06104000_20160808,14.238265
S05106820_20160808,15.520614
S03133140_20160808,14.590476
S05137000_20160809,17.387615
S02057525_20160809,13.107673
S02057557_20160809,13.735465
S02057600_20160809,13.024398
S02057760_20160809,12.934598
S05116650_20160809,14.128203
S02095600_20160809,13.1198845
S05096085_20160809,17.119543
S06581665_20160809,14.615089
S06149500_20160809,15.732287
S03132615_20160809,14.424263
S06820164_20160809,19.509657
S04040400_20160809,13.2028885
S05033510_20160809,16.40302
S02094979_20160810,16.710796
S02057000_20160810,12.304681
S02096000_20160810,12.817577
S02056200_20160810,12.490025
S02094973_20160810,16.54436
S05099120_20160810,17.420525
S02094970_20160810,16.56757
S04068990_20160810,13.294607
S02055580_20160810,12.609932
S02055500_20160810,12.134483
S05134550_20160810,14.804731
S02095500_20160810,13.319738
S02072700_20160810,11.417884
S02059500_20160810,12.605932
S05054020_20160810,17.313025
S06147840_20160810,18.112637
S06147650_20160810,18.88314
S02096500_20160811,13.123762
S02096900_20160811,13.216941
S02096750_20160811,13.1419525
S02097000_20160811,13.222679
S05133100_20160811,17.811739
S02098200_20160811,12.99959
S02098800_20160811,13.111263
S04096105_20160811,14.475192
S02067150_20160811,12.54658
S03118300_20160811,14.397548
S02099500_20160811,13.216426
S02098900_20160811,13.224493
S04172030_20160811,13.801924
S02070900_20160811,12.223064
S02068500_20160811,12.127377
S02074000_20160811,11.618994
S06580839_20160811,19.013317
S02070250_20160811,12.017445
S04013000_20160811,12.604218
S02068800_20160811,11.226898
S06540210_20160811,17.917942
S02072400_20160811,11.426091
S02071050_20160811,11.739053
S02069100_20160811,12.305485
S02070000_20160811,12.032283
S02066000_20160812,13.750832
S06123100_20160812,14.504824
S06172100_20160812,12.598106
S02067600_20160812,13.414925
S02065500_20160812,13.971927
S03194080_20160812,14.202357
S05220950_20160812,12.752325
S02067400_20160812,14.193489
S02104000_20160816,13.39612
S02082000_20160816,11.83217
S02104400_20160816,13.815378
S05150900_20160816,19.668015
S03209000_20160816,15.211791
S05192014_20160816,17.890377
S04028500_20160816,14.911616
S05069245_20160816,17.691978
S05075650_20160817,15.987867
S02060100_20160817,13.416362
S03207285_20160817,15.016134
S02107845_20160817,16.287619
S02070750_20160817,12.401449
S05055940_20160817,16.303604
S04187600_20160817,17.065006
S02058000_20160817,12.72625
S05151150_20160817,19.667559
S02042000_20160817,13.584393
S05069230_20160817,18.954075
S02041000_20160817,13.082234
S02081000_20160817,12.596784
S02056020_20160817,12.72127
S02112150_20160817,15.702161
S04187500_20160817,17.192583
S06078560_20160817,17.110397
S02041950_20160817,13.604245
S02081300_20160817,12.63961
S02081100_20160817,13.409847
S06092000_20160817,16.039492
S06139500_20160817,18.509937
S04065800_20160818,16.41844
S03207335_20160818,14.925988
S05148200_20160818,19.36771
S02043450_20160818,13.320049
S02043500_20160818,13.4053
S02043600_20160818,13.607427
S05151100_20160818,19.572512
S05055950_20160818,16.59342
S03176470_20160818,14.713891
S05069310_20160818,18.215273
S06076650_20160818,16.501436
S02042900_20160819,14.101778
S03177889_20160819,14.42573
S05069400_20160819,18.124071
S05234030_20160819,17.496714
S05071300_20160819,17.528248
S03129380_20160819,13.790476
S06135350_20160822,19.837736
S03149104_20160822,15.194209
S02045050_20160822,13.207766
S02030200_20160822,13.879697
S05068655_20160822,18.182865
S06070465_20160823,18.092117
S04026420_20160823,18.181053
S03101140_20160823,16.129202
S02045000_20160823,13.224087
S04173370_20160823,13.419732
S02044000_20160823,13.518811
S02042500_20160823,13.327124
S02001700_20160823,13.510733
S02026500_20160823,14.584963
S02038000_20160823,13.527082
S05068485_20160823,18.277943
S02028500_20160823,14.215272
S05057098_20160824,18.892212
S02045160_20160824,13.786418
S05057150_20160824,19.566523
S02045200_20160824,13.818428
S06063600_20160824,18.394941
S02045350_20160824,13.614405
S02045170_20160824,13.711648
S04168990_20160824,14.797627
S05068850_20160824,19.073433
S02029160_20160824,15.06756
S05068660_20160824,16.789639
S02041650_20160824,13.322047
S02041750_20160824,13.612537
S04190750_20160824,15.506041
S02028000_20160824,14.962881
S02041575_20160824,12.9734535
S05069220_20160824,18.572643
S04053800_20160824,14.726118
